  2023-05-11        16.52      16.93     -0.408
  2023-05-12        16.28      17.03     -0.748
  2023-05-15        17.21      17.12     +0.091
  2023-05-16        18.16      17.99     +0.174
  2023-05-17        16.74      16.87     -0.129
  2023-05-18        16.11      16.05     +0.058
  2023-05-19        16.44      16.81     -0.366
  2023-05-22        16.96      17.21     -0.251
  2023-05-23        18.39      18.53     -0.141
  2023-05-24        20.10      20.03     +0.065
  2023-05-25        18.90      19.14     -0.239
  2023-05-26        17.70      17.95     -0.255
  2023-05-30        17.43      17.46     -0.034
  2023-05-31        17.64      17.94     -0.303
  2023-06-01        15.64      15.65     -0.012
  2023-06-02        14.28      14.60     -0.323
  2023-06-05        14.28      14.73     -0.447
  2023-06-06        13.70      13.96     -0.257
  2023-06-07        13.93      13.94     -0.011
  2023-06-08        13.48      13.65     -0.168
  2023-06-09        13.48      13.83     -0.345
  2023-06-12        14.66      15.01     -0.347
  2023-06-13        14.52      14.61     -0.088
  2023-06-14        13.91      13.88     +0.027
  2023-06-15        14.29      14.50     -0.210
  2023-06-16        13.30      13.54     -0.235
  2023-06-20        13.85      13.88     -0.033
  2023-06-21        13.12      13.20     -0.085
  2023-06-22        12.58      12.91     -0.335
  2023-06-23        12.93      13.44     -0.513
  2023-06-26        13.97      14.25     -0.280
  2023-06-27        13.73      13.74     -0.011
  2023-06-28        13.43      13.43     +0.004
  2023-06-29        13.32      13.54     -0.219
  2023-06-30        12.96      13.59     -0.629
  2023-07-03        13.36      13.57     -0.209
  2023-07-05        14.15      14.18     -0.026
  2023-07-06        15.20      15.44     -0.241
  2023-07-07        14.57      14.83     -0.256
  2023-07-10        14.85      15.07     -0.219
  2023-07-11        14.87      14.84     +0.026
  2023-07-12        13.58      13.54     +0.043
  2023-07-13        13.46      13.61     -0.154
  2023-07-14        13.16      13.34     -0.182
  2023-07-17        13.49      13.48     +0.006
  2023-07-18        13.47      13.30     +0.172
  2023-07-19        13.61      13.76     -0.147
  2023-07-20        13.84      13.99     -0.152
  2023-07-21        13.36      13.60     -0.241
  2023-07-24        13.64      13.91     -0.273
  2023-07-25        13.88      13.86     +0.015
  2023-07-26        13.27      13.19     +0.077
  2023-07-27        14.45      14.41     +0.039
  2023-07-28        13.08      13.33     -0.247
  2023-07-31        13.49      13.63     -0.142
  2023-08-01        13.69      13.93     -0.241
  2023-08-02        16.00      16.09     -0.090
  2023-08-03        16.36      15.92     +0.435
  2023-08-04        17.01      17.10     -0.094
  2023-08-07        15.65      15.77     -0.117
  2023-08-08        15.91      15.99     -0.083
  2023-08-09        16.12      15.96     +0.164
  2023-08-10        15.71      15.85     -0.144
  2023-08-11        14.72      14.84     -0.124
  2023-08-14        14.77      14.82     -0.052
  2023-08-15        16.30      16.46     -0.163
  2023-08-16        16.69      16.78     -0.087
  2023-08-17        17.59      17.89     -0.296
  2023-08-18        17.01      17.30     -0.286
  2023-08-21        16.98      17.13     -0.147
  2023-08-22        17.03      16.97     +0.061
  2023-08-23        16.02      15.98     +0.039
  2023-08-24        16.94      17.20     -0.258
  2023-08-25        15.40      15.68     -0.278
  2023-08-28        15.04      15.08     -0.041
  2023-08-29        14.40      14.45     -0.054
  2023-08-30        13.85      13.88     -0.030
  2023-08-31        13.44      13.57     -0.128
  2023-09-01        12.80      13.09     -0.287
  2023-09-05        13.84      14.01     -0.169
  2023-09-06        14.32      14.45     -0.127
  2023-09-07        14.27      14.40     -0.129
  2023-09-08        13.67      13.84     -0.168
  2023-09-11        13.65      13.80     -0.146
  2023-09-12        14.25      14.23     +0.018
  2023-09-13        13.53      13.48     +0.048
  2023-09-14        12.80      12.82     -0.020
  2023-09-15        13.75      13.79     -0.042
  2023-09-18        13.96      14.00     -0.040
  2023-09-19        14.16      14.11     +0.050
  2023-09-20        14.92      15.14     -0.218
  2023-09-21        17.07      17.54     -0.472
  2023-09-22        16.91      17.20     -0.288
  2023-09-25        16.65      16.90     -0.247
  2023-09-26        19.07      18.94     +0.129
  2023-09-27        18.39      18.22     +0.167
  2023-09-28        17.17      17.34     -0.165
  2023-09-29        17.20      17.52     -0.324
  2023-10-02        17.59      17.61     -0.020
  2023-10-03        19.89      19.78     +0.114
  2023-10-04        18.39      18.58     -0.189
  2023-10-05        18.22      18.49     -0.271
  2023-10-06        17.21      17.45     -0.237
  2023-10-09        17.61      17.70     -0.094
  2023-10-10        17.03      17.03     -0.000
  2023-10-11        16.30      16.09     +0.214
  2023-10-12        16.66      16.69     -0.028
  2023-10-13        19.00      19.32     -0.318
  2023-10-16        17.23      17.21     +0.025
  2023-10-17        17.85      17.88     -0.033
  2023-10-18        19.59      19.22     +0.371
  2023-10-19        20.75      21.40     -0.650
  2023-10-20        21.19      21.71     -0.522
  2023-10-23        20.77      20.37     +0.403
  2023-10-24        19.12      18.97     +0.149
  2023-10-25        20.52      20.19     +0.332
  2023-10-26        20.97      20.68     +0.288
  2023-10-27        21.00      21.27     -0.274
  2023-10-30        19.56      19.75     -0.188
  2023-10-31        17.90      18.14     -0.237
  2023-11-01        16.86      16.87     -0.007
  2023-11-02        15.49      15.66     -0.166
  2023-11-03        14.84      14.91     -0.071
  2023-11-06        14.63      14.89     -0.261
  2023-11-07        14.69      14.81     -0.123
  2023-11-08        14.43      14.45     -0.022
  2023-11-09        15.23      15.29     -0.063
  2023-11-10        13.92      14.17     -0.253
  2023-11-13        14.80      14.76     +0.042
  2023-11-14        14.27      14.16     +0.113
  2023-11-15        14.03      14.18     -0.154
  2023-11-16        14.06      14.32     -0.260
  2023-11-17        13.60      13.80     -0.204
  2023-11-20        13.23      13.41     -0.181
  2023-11-21        13.24      13.35     -0.111
  2023-11-22        12.88      12.85     +0.028
  2023-11-24        12.26      12.46     -0.200
  2023-11-27        12.35      12.69     -0.337
  2023-11-28        12.46      12.69     -0.226
  2023-11-29        12.98      12.98     +0.003
  2023-11-30        12.70      12.92     -0.218
  2023-12-01        12.38      12.63     -0.247
  2023-12-04        12.63      13.08     -0.450
  2023-12-05        12.59      12.85     -0.258
  2023-12-06        13.00      12.97     +0.031
  2023-12-07        12.89      13.06     -0.166
  2023-12-08        12.16      12.35     -0.190
  2023-12-11        12.37      12.63     -0.257
  2023-12-12        12.03      12.07     -0.036
  2023-12-13        12.19      12.19     -0.001
  2023-12-14        12.36      12.48     -0.122
  2023-12-15        12.14      12.28     -0.145
  2023-12-18        12.35      12.56     -0.214
  2023-12-19        12.51      12.53     -0.023
  2023-12-20        13.69      13.67     +0.015
  2023-12-21        13.40      13.65     -0.252
  2023-12-22        12.86      13.03     -0.174
  2023-12-26        12.93      12.99     -0.058
  2023-12-27        12.34      12.43     -0.093
  2023-12-28        12.30      12.47     -0.170
  2023-12-29        12.09      12.45     -0.363

## Column Descriptions
- VIX_Computed: 30-day constant-maturity VIX using 2-expiry linear interpolation
- F1 (Sticky Strike):     ATM vol change from SPX spot move holding skew fixed
- F2 (Parallel Shift):    Full surface level change at same strike
- F3 (Put Skew Gradient): Put shoulder (30-delta) change net of F2
- F4 (Call Skew Gradient):Call shoulder (30-delta) change net of F2
- F5 (Downside Convexity):Put wing (10-delta) convexity change net of F2+F3
- F6 (Upside Convexity):  Call wing (10-delta) convexity change net of F2+F4
- VIX_Actual:             CBOE published VIX (or payload VIX spot where available)

## Methodology Notes
- F1-F6 use SINGLE-STRIKE representative approximation (30-delta put/call, 10-delta put/call)
  Full F3 requires VIX recomputed after adjusting ALL 15-45 delta put prices
  Full F5 requires VIX recomputed after adjusting ALL 1-15 delta put prices
- Delta-to-strike: iterative approach using actual IV from near-term skew at each strike
- F1 = OLD_30d_put_vol_at_NEW_spot - OLD_ATM_vol (per whitepaper P13)
